date,arpe_min,arpe_min_mi,aer_fixe,aer_plaf_seul,aer_plaf_couple,sr_fne,solid_fixe,solid_plaf_seul,solid_plaf_couple,sr_gr,gr_min,journ_fixe,journ_1,journ_2,journ_3,journ_4,journ_min_1,journ_min_2,journ_min_3,journ_min_4,journ_min,journ_min_prct,journ_max_prct,base_prct_3_6,base_prct_6_,base_prct,base_max,base_min_paris,base_min_p5000,base_min_m5000,sr_61,afd_fixe,ass_base,ass_maj,ass_plaf_seul,ass_plaf_couple,base_fixe_3_6,base_fixe_6_,base_min_0_3,base_min_3_,sr_alloc,ai_16_25,ai_16_techno,ai_femme_stage,ai_femme,ai_detenu,ai_service,ai_jeune_lic,ai_soutien,aide_pu_0_3,aide_pu_3_,aide_pu_maj
2012-08,4.67,2.34,33.74,1619.52,2328.06,0.012,33.74,1619.52,2328.06,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.38,3.42,166.79,262.11,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2012-09,4.67,2.34,33.74,1619.52,2328.06,0.012,33.74,1619.52,2328.06,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.38,3.42,166.79,262.11,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2012-10,4.67,2.34,33.74,1619.52,2328.06,0.012,33.74,1619.52,2328.06,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.38,3.42,166.79,262.11,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2012-11,4.67,2.34,33.74,1619.52,2328.06,0.012,33.74,1619.52,2328.06,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.38,3.42,166.79,262.11,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2012-12,4.67,2.34,33.74,1619.52,2328.06,0.012,33.74,1619.52,2328.06,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.38,3.42,166.79,262.11,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2013-01,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2013-02,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2013-03,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2013-04,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2013-05,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2013-06,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.76,1.76,4.3,4.3,0.02,,,,,,,,,18.0,18.0,6.6
2013-07,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2013-08,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2013-09,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2013-10,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2013-11,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2013-12,4.67,2.34,34.33,1647.84,2368.77,0.012,34.33,1647.84,2368.77,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.42,3.48,169.68,266.63,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2014-01,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2014-02,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2014-03,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2014-04,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2014-05,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2014-06,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.574,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.77,1.77,4.33,4.33,0.006,,,,,,,,,18.0,18.0,6.6
2014-07,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2014-08,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2014-09,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2014-10,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2014-11,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2014-12,4.67,2.34,34.78,1669.44,2399.82,0.012,34.78,1669.44,2399.82,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.46,3.52,171.92,270.15,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2015-01,4.67,2.34,35.09,1684.3200000000002,2421.21,0.012,35.09,1684.3200000000002,2421.21,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2015-02,4.67,2.34,35.09,1684.3200000000002,2421.21,0.012,35.09,1684.3200000000002,2421.21,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2015-03,4.67,2.34,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2015-04,4.67,2.34,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2015-05,4.67,2.34,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2015-06,4.67,2.34,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.36,4.36,0.007,,,,,,,,,18.0,18.0,6.6
2015-07,4.67,2.34,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2015-08,4.67,2.34,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2015-09,4.67,2.34,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2015-10,4.84,2.42,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2015-11,4.84,2.42,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2015-12,4.84,2.42,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-01,4.84,2.42,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-02,4.84,2.42,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-03,4.84,2.42,35.09,1684.3200000000002,2421.21,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.41,272.5,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-04,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-05,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-06,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-07,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-08,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-09,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-10,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-11,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2016-12,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2017-01,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2017-02,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2017-03,4.84,2.42,35.13,1686.2400000000002,2423.9700000000003,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.48,3.56,173.62,272.84,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2017-04,4.84,2.42,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2017-05,4.84,2.42,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2017-06,4.84,2.42,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.79,1.79,4.37,4.37,0.007,,,,,,,,,18.0,18.0,6.6
2017-07,4.84,2.42,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2017-08,4.84,2.42,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2017-09,4.84,2.42,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2017-10,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2017-11,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2017-12,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-01,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-02,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-03,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-04,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-05,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-06,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-07,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-08,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-09,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-10,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-11,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
2018-12,4.88,2.44,35.24,1691.52,2431.56,0.012,,,,0.01,165.62,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.404,0.404,0.57,0.75,,,,0.08,74.01,2.49,3.57,174.16,273.68,1.8,1.8,4.4,4.4,0.0065,,,,,,,,,18.0,18.0,6.6
