date,tx_pl_av_2,tx_pl_av_24,tx_pl_av_46,tx_pl_av_6a,tx_pl_av_6b,tx_pl_av_4,tx_pl_av_48,tx_pl_av_8,tx_pl_av,tx_pl_av_anonym,tx_pl_int,tx_pl_div,tx_titres,tx_bons_av78,tx_bons_7880,bons_8082,bons_8082_anon,bons_8389,bons_9094,bons_ap95,bons_8398,tx_bons_ap98,tx_plac_7879,tx_plac_8082,tx_plac_8389,tx_plac_9094,tx_plac_ap95,tx_epargne_av4,tx_epargne_48,tx_epargne_ap8,tx_prel_cnav,tx_contri_cnaf,tx_contr_cnav,tx_ps_patr,tx_ps_plac,tx_caps_patr,tx_caps_plac,tx_caps_rsa,tx_pds_patr,tx_pds_plac,tx_csg_rk_patr,tx_csg_rk_plac,tx_csg_ded_rk_patr,tx_csg_ded_rk_plac,tx_crds_rk_patr,tx_crds_rk_plac,tx_majo_ifi,seuil1_ifi,seuil2_ifi,seuil3_ifi,seuil4_ifi,seuil5_ifi,tx1_ifi,tx2_ifi,tx3_ifi,tx4_ifi,tx5_ifi,nbtranches_ifi,tx_plaf_ifi,decote_1_ifi,sup_decote1_ifi,tx_decote_ifi,plaf_taux_imp_ifi,plaf_plaf_ifi,abt_residence_ifi,tx_bouclier,tx_majo_isf,seuil1_isf,seuil2_isf,seuil3_isf,seuil4_isf,seuil5_isf,seuil6_isf,tx1_isf,tx2_isf,tx3_isf,tx4_isf,tx5_isf,tx6_isf,nbtranches,tx_plaf,tx_plaf_plaf,decote_isf1,sup_decote1,tx_decote_isf,plaf_taux_imp_isf,plaf_plaf,reduc_isf_enf,abt_residence
1984-04,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3400000.0,5600000.0,11200000.0,,,,0.005,0.01,0.015,,,,3.0,,,,,,,,,
1984-05,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3400000.0,5600000.0,11200000.0,,,,0.005,0.01,0.015,,,,3.0,,,,,,,,,
1984-06,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3400000.0,5600000.0,11200000.0,,,,0.005,0.01,0.015,,,,3.0,,,,,,,,,
1984-07,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3400000.0,5600000.0,11200000.0,,,,0.005,0.01,0.015,,,,3.0,,,,,,,,,
1984-08,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3400000.0,5600000.0,11200000.0,,,,0.005,0.01,0.015,,,,3.0,,,,,,,,,
1984-09,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3400000.0,5600000.0,11200000.0,,,,0.005,0.01,0.015,,,,3.0,,,,,,,,,
1984-10,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3400000.0,5600000.0,11200000.0,,,,0.005,0.01,0.015,,,,3.0,,,,,,,,,
1984-11,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3400000.0,5600000.0,11200000.0,,,,0.005,0.01,0.015,,,,3.0,,,,,,,,,
1984-12,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3400000.0,5600000.0,11200000.0,,,,0.005,0.01,0.015,,,,3.0,,,,,,,,,
1985-01,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-02,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-03,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-04,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-05,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-06,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-07,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-08,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-09,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-10,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-11,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1985-12,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.4,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3500000.0,5800000.0,11500000.0,20000000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-01,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-02,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-03,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-04,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-05,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-06,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-07,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-08,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-09,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-10,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-11,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1986-12,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,3600000.0,6000000.0,11900000.0,20600000.0,,,0.005,0.01,0.015,0.02,,,4.0,,,,,,,,,
1987-01,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-02,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-03,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-04,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-05,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-06,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-07,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-08,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-09,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-10,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-11,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-12,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-01,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-02,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-03,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-04,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-05,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-06,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-08,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-09,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-10,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-02,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-03,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-04,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-05,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-06,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-07,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-08,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-09,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-10,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-11,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1989-12,0.45,0.25,0.15,0.0,,,,,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4000000.0,6500000.0,12900000.0,20000000.0,,,0.005,0.007,0.009,0.011,,,4.0,0.7,,,,,,,1000.0,
1990-01,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1990-02,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1990-03,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1990-04,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
1990-05,0.45,0.25,0.15,0.0,,0.35,0.15,0.0,,0.5,0.25,,0.32,0.333,0.4,0.38,0.42,0.45,,,0.5,,0.4,0.38,0.45,,,,,,0.01,0.01,0.004,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,4130000.0,6710000.0,13320000.0,20660000.0,40000000.0,,0.005,0.007,0.009,0.012,0.015,,5.0,0.7,,,,,,,1000.0,
