date,enf1,enf2,enf3,enf4,txenf2,txenf3,txenf4,im_plancher,im_plafond,pt_indice_euro,pt_indice_nominal,smic_h,htp,smic_m,GMR1,GMR2,GMR3,GMR4,GMR5,smig_h_sans_ab,smig_h_ab_max,smig_brut
1950-01,,,,,,,,,,,,,,,,,,,,,,
1950-02,,,,,,,,,,,,,,,,,,,,,,
1950-03,,,,,,,,,,,,,,,,,,,,,,
1950-04,,,,,,,,,,,,,,,,,,,,,,
1950-05,,,,,,,,,,,,,,,,,,,,,,
1950-06,,,,,,,,,,,,,,,,,,,,,,
1950-07,,,,,,,,,,,,,,,,,,,,,,
1950-08,,,,,,,,,,,,,,,,,,,,,,
1950-09,,,,,,,,,,,,,,,,,,,,78.0,64.0,13519.740000000002
1950-10,,,,,,,,,,,,,,,,,,,,78.0,64.0,13519.740000000002
1950-11,,,,,,,,,,,,,,,,,,,,78.0,64.0,13519.740000000002
1950-12,,,,,,,,,,,,,,,,,,,,78.0,64.0,13519.740000000002
1951-01,,,,,,,,,,,,,,,,,,,,78.0,64.0,13519.740000000002
1951-02,,,,,,,,,,,,,,,,,,,,78.0,64.0,13519.740000000002
1951-03,,,,,,,,,,,,,,,,,,,,78.0,64.0,13519.740000000002
1951-04,,,,,,,,,,,,,,,,,,,,87.0,74.0,15079.710000000001
1951-05,,,,,,,,,,,,,,,,,,,,87.0,74.0,15079.710000000001
1951-06,,,,,,,,,,,,,,,,,,,,87.0,75.25,15079.710000000001
1951-07,,,,,,,,,,,,,,,,,,,,87.0,75.25,15079.710000000001
1951-08,,,,,,,,,,,,,,,,,,,,87.0,75.25,15079.710000000001
1951-09,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1951-10,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1951-11,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1951-12,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-01,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-02,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-03,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-04,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-05,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-06,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-07,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-08,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-09,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-10,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-11,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1952-12,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-01,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-02,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-03,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-04,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-05,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-06,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-07,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-08,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-09,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-10,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-11,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1953-12,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1954-01,,,,,,,,,,,,,,,,,,,,100.0,86.5,17333.0
1954-02,,,,,,,,,,,,,,,,,,,,115.0,99.48,19932.95
1954-03,,,,,,,,,,,,,,,,,,,,115.0,99.48,19932.95
1954-04,,,,,,,,,,,,,,,,,,,,115.0,99.48,19932.95
1954-05,,,,,,,,,,,,,,,,,,,,115.0,99.48,19932.95
1954-06,,,,,,,,,,,,,,,,,,,,115.0,99.48,19932.95
1954-07,,,,,,,,,,,,,,,,,,,,115.0,99.48,19932.95
1954-08,,,,,,,,,,,,,,,,,,,,115.0,99.48,19932.95
1954-09,,,,,,,,,,,,,,,,,,,,115.0,99.48,19932.95
1954-10,,,,,,,,,,,,,,,,,,,,121.5,105.1,21059.595
1954-11,,,,,,,,,,,,,,,,,,,,121.5,105.1,21059.595
1954-12,,,,,,,,,,,,,,,,,,,,121.5,105.1,21059.595
1955-01,,,,,,,,,,,,,,,,,,,,121.5,105.1,21059.595
1955-02,,,,,,,,,,,,,,,,,,,,121.5,105.1,21059.595
1955-03,,,,,,,,,,,,,,,,,,,,121.5,105.1,21059.595
1955-04,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1955-05,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1955-06,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1955-07,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1955-08,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1955-09,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1955-10,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1955-11,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1955-12,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1956-01,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1956-02,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1956-03,,,,,,,,,,,,,,,,,,,,126.0,110.9,21839.58
1956-04,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1956-05,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1956-06,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1956-07,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1956-08,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1956-09,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1956-10,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1956-11,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1956-12,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1957-01,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1957-02,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1957-03,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1957-04,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1957-05,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1957-06,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1957-07,,,,,,,,,,,,,,,,,,,,126.0,115.9,21839.58
1957-08,,,,,,,,,,,,,,,,,,,,133.45,122.75,23130.8885
1957-09,,,,,,,,,,,,,,,,,,,,133.45,122.75,23130.8885
1957-10,,,,,,,,,,,,,,,,,,,,133.45,122.75,23130.8885
1957-11,,,,,,,,,,,,,,,,,,,,133.45,122.75,23130.8885
1957-12,,,,,,,,,,,,,,,,,,,,133.45,122.75,23130.8885
1958-01,,,,,,,,,,,,,,,,,,,,139.2,128.05,24127.536
1958-02,,,,,,,,,,,,,,,,,,,,139.2,128.05,24127.536
1958-03,,,,,,,,,,,,,,,,,,,,144.8,133.25,25098.184000000005
1958-04,,,,,,,,,,,,,,,,,,,,144.8,133.25,25098.184000000005
1958-05,,,,,,,,,,,,,,,,,,,,144.8,133.25,25098.184000000005
1958-06,,,,,,,,,,,,,,,,,,,,149.25,137.3,25869.502500000002
1958-07,,,,,,,,,,,,,,,,,,,,149.25,137.3,25869.502500000002
1958-08,,,,,,,,,,,,,,,,,,,,149.25,137.3,25869.502500000002
1958-09,,,,,,,,,,,,,,,,,,,,149.25,137.3,25869.502500000002
1958-10,,,,,,,,,,,,,,,,,,,,149.25,137.3,25869.502500000002
1958-11,,,,,,,,,,,,,,,,,,,,149.25,137.3,25869.502500000002
1958-12,,,,,,,,,,,,,,,,,,,,149.25,137.3,25869.502500000002
1959-01,,,,,,,,,,,,,,,,,,,,149.25,137.3,25869.502500000002
1959-02,,,,,,,,,,,,,,,,,,,,156.0,143.5,27039.480000000003
1959-03,,,,,,,,,,,,,,,,,,,,156.0,143.5,27039.480000000003
1959-04,,,,,,,,,,,,,,,,,,,,156.0,143.5,27039.480000000003
1959-05,,,,,,,,,,,,,,,,,,,,156.0,143.5,27039.480000000003
1959-06,,,,,,,,,,,,,,,,,,,,156.0,143.5,27039.480000000003
1959-07,,,,,,,,,,,,,,,,,,,,156.0,143.5,27039.480000000003
1959-08,,,,,,,,,,,,,,,,,,,,156.0,143.5,27039.480000000003
1959-09,,,,,,,,,,,,,,,,,,,,156.0,143.5,27039.480000000003
1959-10,,,,,,,,,,,,,,,,,,,,156.0,143.5,27039.480000000003
1959-11,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1959-12,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1960-01,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1960-02,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1960-03,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1960-04,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1960-05,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1960-06,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1960-07,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1960-08,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1960-09,,,,,,,,,,,,,,,,,,,,160.15,147.35,27758.799500000005
1960-10,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1960-11,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1960-12,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-01,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-02,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-03,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-04,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-05,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-06,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-07,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-08,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-09,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-10,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-11,,,,,,,,,,,,,,,,,,,,1.6385,1.5075,284.001205
1961-12,,,,,,,,,,,,,,,,,,,,1.6865,1.5515,292.321045
1962-01,,,,,,,,,,,,,,,,,,,,1.6865,1.5515,292.321045
1962-02,,,,,,,,,,,,,,,,,,,,1.6865,1.5515,292.321045
1962-03,,,,,,,,,,,,,,,,,,,,1.6865,1.5515,292.321045
1962-04,,,,,,,,,,,,,,,,,,,,1.6865,1.5515,292.321045
1962-05,,,,,,,,,,,,,,,,,,,,1.6865,1.5515,292.321045
1962-06,,,,,,,,,,,,,,,,,,,,1.728,1.59,299.51424000000003
1962-07,,,,,,,,,,,,,,,,,,,,1.728,1.59,299.51424000000003
1962-08,,,,,,,,,,,,,,,,,,,,1.728,1.59,299.51424000000003
1962-09,,,,,,,,,,,,,,,,,,,,1.728,1.59,299.51424000000003
1962-10,,,,,,,,,,,,,,,,,,,,1.728,1.59,299.51424000000003
1962-11,,,,,,,,,,,,,,,,,,,,1.806,1.6615,313.03398000000004
1962-12,,,,,,,,,,,,,,,,,,,,1.806,1.6615,313.03398000000004
1963-01,,,,,,,,,,,,,,,,,,,,1.806,1.6975,313.03398000000004
1963-02,,,,,,,,,,,,,,,,,,,,1.806,1.6975,313.03398000000004
1963-03,,,,,,,,,,,,,,,,,,,,1.806,1.6975,313.03398000000004
1963-04,,,,,,,,,,,,,,,,,,,,1.806,1.6975,313.03398000000004
1963-05,,,,,,,,,,,,,,,,,,,,1.806,1.6975,313.03398000000004
1963-06,,,,,,,,,,,,,,,,,,,,1.806,1.6975,313.03398000000004
1963-07,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1963-08,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1963-09,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1963-10,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1963-11,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1963-12,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1964-01,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1964-02,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1964-03,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1964-04,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1964-05,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1964-06,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1964-07,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1964-08,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1964-09,,,,,,,,,,,,,,,,,,,,1.882,1.769,326.20706
1964-10,,,,,,,,,,,,,,,,,,,,1.9295,1.8135,334.44023500000003
1964-11,,,,,,,,,,,,,,,,,,,,1.9295,1.8135,334.44023500000003
1964-12,,,,,,,,,,,,,,,,,,,,1.9295,1.8135,334.44023500000003
1965-01,,,,,,,,,,,,,,,,,,,,1.9295,1.8135,334.44023500000003
1965-02,,,,,,,,,,,,,,,,,,,,1.9295,1.8135,334.44023500000003
1965-03,,,,,,,,,,,,,,,,,,,,1.968,1.85,341.11344
1965-04,,,,,,,,,,,,,,,,,,,,1.968,1.85,341.11344
1965-05,,,,,,,,,,,,,,,,,,,,1.968,1.85,341.11344
1965-06,,,,,,,,,,,,,,,,,,,,1.968,1.85,341.11344
1965-07,,,,,,,,,,,,,,,,,,,,1.968,1.85,341.11344
1965-08,,,,,,,,,,,,,,,,,,,,1.968,1.85,341.11344
1965-09,,,,,,,,,,,,,,,,,,,,2.0075,1.887,347.959975
1965-10,,,,,,,,,,,,,,,,,,,,2.0075,1.887,347.959975
1965-11,,,,,,,,,,,,,,,,,,,,2.0075,1.887,347.959975
1965-12,,,,,,,,,,,,,,,,,,,,2.0075,1.887,347.959975
1966-01,,,,,,,,,,,,,,,,,,,,2.0075,1.887,347.959975
1966-02,,,,,,,,,,,,,,,,,,,,2.0075,1.887,347.959975
1966-03,,,,,,,,,,,,,,,,,,,,2.05,1.927,355.3265
1966-04,,,,,,,,,,,,,,,,,,,,2.05,1.927,355.3265
1966-05,,,,,,,,,,,,,,,,,,,,2.05,1.927,355.3265
1966-06,,,,,,,,,,,,,,,,,,,,2.05,1.927,355.3265
1966-07,,,,,,,,,,,,,,,,,,,,2.05,1.927,355.3265
1966-08,,,,,,,,,,,,,,,,,,,,2.05,1.927,355.3265
1966-09,,,,,,,,,,,,,,,,,,,,2.05,1.927,355.3265
1966-10,,,,,,,,,,,,,,,,,,,,2.1,,363.99300000000005
1966-11,,,,,,,,,,,,,,,,,,,,2.1,,363.99300000000005
1966-12,,,,,,,,,,,,,,,,,,,,2.1,,363.99300000000005
1967-01,,,,,,,,,,,,,,,,,,,,2.1,,363.99300000000005
1967-02,,,,,,,,,,,,,,,,,,,,2.1,,363.99300000000005
1967-03,,,,,,,,,,,,,,,,,,,,2.1,,363.99300000000005
1967-04,,,,,,,,,,,,,,,,,,,,2.1,,363.99300000000005
1967-05,,,,,,,,,,,,,,,,,,,,2.1,,363.99300000000005
1967-06,,,,,,,,,,,,,,,,,,,,2.1,,363.99300000000005
1967-07,,,,,,,,,,,,,,,,,,,,2.15,,372.65950000000004
1967-08,,,,,,,,,,,,,,,,,,,,2.15,,372.65950000000004
1967-09,,,,,,,,,,,,,,,,,,,,2.15,,372.65950000000004
1967-10,,,,,,,,,,,,,,,,,,,,2.15,,372.65950000000004
1967-11,,,,,,,,,,,,,,,,,,,,2.15,,372.65950000000004
1967-12,,,,,,,,,,,,,,,,,,,,2.15,,372.65950000000004
1968-01,,,,,,,,,,,,,,,,,,,,2.22,,384.79260000000005
1968-02,,,,,,,,,,,,,,,,,,,,2.22,,384.79260000000005
1968-03,,,,,,,,,,,,,,,,,,,,2.22,,384.79260000000005
1968-04,,,,,,,,,,,,,,,,,,,,2.22,,384.79260000000005
1968-05,,,,,,,,,,,,,,,,,,,,2.22,,384.79260000000005
1968-06,,,,,,,,,,,,,,,,,,,,3.0,,519.99
1968-07,,,,,,,,,,,,,,,,,,,,3.0,,519.99
1968-08,,,,,,,,,,,,,,,,,,,,3.0,,519.99
1968-09,,,,,,,,,,,,,,,,,,,,3.0,,519.99
1968-10,,,,,,,,,,,,,,,,,,,,3.0,,519.99
1968-11,,,,,,,,,,,,,,,,,,,,3.0,,519.99
1968-12,,,,,,,,,,,,,,,,,,,,3.08,,533.8564
1969-01,,,,,,,,,,,,,,,,,,,,3.08,,533.8564
1969-02,,,,,,,,,,,,,,,,,,,,3.08,,533.8564
1969-03,,,,,,,,,,,,,,,,,,,,3.08,,533.8564
1969-04,,,,,,,,,,,,,,,,,,,,3.15,,545.9895
1969-05,,,,,,,,,,,,,,,,,,,,3.15,,545.9895
1969-06,,,,,,,,,,,,,,,,,,,,3.15,,545.9895
1969-07,,,,,,,,,,,,,,,,,,,,3.15,,545.9895
1969-08,,,,,,,,,,,,,,,,,,,,3.15,,545.9895
1969-09,,,,,,,,,,,,,,,,,,,,3.15,,545.9895
1969-10,,,,,,,,,,,,,,,,,,,,3.27,,566.7891000000001
1969-11,,,,,,,,,,,,,,,,,,,,3.27,,566.7891000000001
1969-12,,,,,,,,,,,,,,,,,,,,3.27,,566.7891000000001
1970-01,,,,,,,,,,8.6576,56.79,3.27,173.333333333333,566.7999999999989,,,,,,,,
1970-02,,,,,,,,,,8.6576,56.79,3.27,173.333333333333,566.7999999999989,,,,,,,,
1970-03,,,,,,,,,,8.6576,56.79,3.36,173.333333333333,582.3999999999988,,,,,,,,
1970-04,,,,,,,,,,8.9975,59.02,3.36,173.333333333333,582.3999999999988,,,,,,,,
1970-05,,,,,,,,,,8.9975,59.02,3.36,173.333333333333,582.3999999999988,,,,,,,,
1970-06,,,,,,,,,,8.9975,59.02,3.36,173.333333333333,582.3999999999988,,,,,,,,
1970-07,,,,,,,,,,8.9975,59.02,3.5,173.333333333333,606.6666666666655,,,,,,,,
1970-08,,,,,,,,,,8.9975,59.02,3.5,173.333333333333,606.6666666666655,,,,,,,,
1970-09,,,,,,,,,,8.9975,59.02,3.5,173.333333333333,606.6666666666655,,,,,,,,
1970-10,,,,,,,,,,9.1896,60.28,3.5,173.333333333333,606.6666666666655,,,,,,,,
1970-11,,,,,,,,,,9.1896,60.28,3.5,173.333333333333,606.6666666666655,,,,,,,,
1970-12,,,,,,,,,,9.1896,60.28,3.5,173.333333333333,606.6666666666655,,,,,,,,
1971-01,,,,,,,,,,9.3726,61.48,3.63,173.333333333333,629.1999999999988,,,,,,,,
1971-02,,,,,,,,,,9.3726,61.48,3.63,173.333333333333,629.1999999999988,,,,,,,,
1971-03,,,,,,,,,,9.3726,61.48,3.63,173.333333333333,629.1999999999988,,,,,,,,
1971-04,,,,,,,,,,9.3726,61.48,3.68,173.333333333333,637.8666666666654,,,,,,,,
1971-05,,,,,,,,,,9.3726,61.48,3.68,173.333333333333,637.8666666666654,,,,,,,,
1971-06,,,,,,,,,,9.5098,62.38,3.68,173.333333333333,637.8666666666654,,,,,,,,
1971-07,,,,,,,,,,9.5098,62.38,3.85,173.333333333333,667.3333333333321,,,,,,,,
1971-08,,,,,,,,,,9.5098,62.38,3.85,173.333333333333,667.3333333333321,,,,,,,,
1971-09,,,,,,,,,,9.5098,62.38,3.85,173.333333333333,667.3333333333321,,,,,,,,
1971-10,,,,,,,,,,9.8574,64.66,3.85,173.333333333333,667.3333333333321,,,,,,,,
1971-11,,,,,,,,,,9.9671,65.38,3.85,173.333333333333,667.3333333333321,,,,,,,,
1971-12,,,,,,,,,,9.9671,65.38,3.94,173.333333333333,682.933333333332,,,,,,,,
1972-01,,,,,,,,,,10.0129,65.68,3.94,173.333333333333,682.933333333332,,,,,,,,
1972-02,,,,,,,,,,10.1638,66.67,3.94,173.333333333333,682.933333333332,,,,,,,,
1972-03,,,,,,,,,,10.1638,66.67,3.94,173.333333333333,682.933333333332,,,,,,,,
1972-04,,,,,,,,,,10.1638,66.67,3.94,173.333333333333,682.933333333332,,,,,,,,
1972-05,,,,,,,,,,10.1638,66.67,4.1,173.333333333333,710.6666666666653,,,,,,,,
1972-06,,,,,,,,,,10.333,67.78,4.1,173.333333333333,710.6666666666653,,,,,,,,
1972-07,,,,,,,,,,10.333,67.78,4.3,173.333333333333,745.3333333333319,,,,,,,,
1972-08,,,,,,,,,,10.333,67.78,4.3,173.333333333333,745.3333333333319,,,,,,,,
1972-09,,,,,,,,,,10.4336,68.44,4.3,173.333333333333,745.3333333333319,,,,,,,,
1972-10,,,,,,,,,,10.6608,69.93,4.3,173.333333333333,745.3333333333319,,,,,,,,
1972-11,,,,,,,,,,10.6608,69.93,4.55,173.333333333333,788.6666666666652,,,,,,,,
1972-12,,,,,,,,,,10.6608,69.93,4.55,173.333333333333,788.6666666666652,,,,,,,,
1973-01,,,,,,,,,,11.0144,72.25,4.55,173.333333333333,788.6666666666652,,,,,,,,
1973-02,,,,,,,,,,11.0144,72.25,4.64,173.333333333333,804.2666666666651,,,,,,,,
1973-03,,,,,,,,,,11.0144,72.25,4.64,173.333333333333,804.2666666666651,,,,,,,,
1973-04,,,,,,,,,,11.0144,72.25,4.64,173.333333333333,804.2666666666651,,,,,,,,
1973-05,,,,,,,,,,11.0144,72.25,4.64,173.333333333333,804.2666666666651,,,,,,,,
1973-06,,,,,,,,,,11.1776,73.32,4.64,173.333333333333,804.2666666666651,,,,,,,,
1973-07,,,,,,,,,,11.2309,73.67,5.2,173.333333333333,901.3333333333317,,,,,,,,
1973-08,,,,,,,,,,11.3132,74.21,5.2,173.333333333333,901.3333333333317,,,,,,,,
1973-09,,,,,,,,,,11.3132,74.21,5.2,173.333333333333,901.3333333333317,,,,,,,,
1973-10,,,,,,,,,,11.7462,77.05,5.32,173.333333333333,922.1333333333316,,,,,,,,
1973-11,,,,,,,,,,11.7462,77.05,5.32,173.333333333333,922.1333333333316,,,,,,,,
1973-12,,,,,,,,,,11.9368,78.3,5.43,173.333333333333,941.1999999999981,,,,,,,,
1974-01,,,,,,,,,,12.0999,79.37,5.43,173.333333333333,941.1999999999981,,,,,,,,
1974-02,,,,,,,,,,12.3423,80.96,5.43,173.333333333333,941.1999999999981,,,,,,,,
1974-03,,,,,,,,,,12.3423,80.96,5.6,173.333333333333,970.6666666666647,,,,,,,,
1974-04,,,,,,,,,,12.6136,82.74,5.6,173.333333333333,970.6666666666647,,,,,,,,
1974-05,,,,,,,,,,12.6136,82.74,5.95,173.333333333333,1031.3333333333314,,,,,,,,
1974-06,,,,,,,,,,12.8072,84.01,5.95,173.333333333333,1031.3333333333314,,,,,,,,
1974-07,,,,,,,,,,12.9292,84.81,6.4,173.333333333333,1109.3333333333312,,,,,,,,
1974-08,,,,,,,,,,12.9292,84.81,6.4,173.333333333333,1109.3333333333312,,,,,,,,
1974-09,,,,,,,,,,13.1701,86.39,6.55,173.333333333333,1135.3333333333312,,,,,,,,
1974-10,,,,,,,,,,13.1701,86.39,6.55,173.333333333333,1135.3333333333312,,,,,,,,
1974-11,,,,,,,,,,13.5359,88.79,6.55,173.333333333333,1135.3333333333312,,,,,,,,
1974-12,,,,,,,,,,13.8393,90.78,6.75,173.333333333333,1169.9999999999977,,,,,,,,
1975-01,,,,,,,,,,14.036,92.07,6.75,173.333333333333,1169.9999999999977,,,,,,,,
1975-02,,,,,,,,,,14.036,92.07,6.75,173.333333333333,1169.9999999999977,,,,,,,,
1975-03,,,,,,,,,,14.036,92.07,6.95,173.333333333333,1204.6666666666645,,,,,,,,
1975-04,,,,,,,,,,14.3897,94.39,6.95,173.333333333333,1204.6666666666645,,,,,,,,
1975-05,,,,,,,,,,14.3897,94.39,6.95,173.333333333333,1204.6666666666645,,,,,,,,
1975-06,,,,,,,,,,14.3897,94.39,7.12,173.333333333333,1234.133333333331,,,,,,,,
1975-07,,,,,,,,,,14.6382,96.02,7.55,173.333333333333,1308.6666666666642,,,,,,,,
1975-08,,,,,,,,,,14.6382,96.02,7.55,173.333333333333,1308.6666666666642,,,,,,,,
1975-09,,,,,,,,,,14.6382,96.02,7.55,173.333333333333,1308.6666666666642,,,,,,,,
1975-10,,,,,,,,,,15.2068,99.75,7.71,173.333333333333,1336.3999999999974,,,,,,,,
1975-11,,,,,,,,,,15.2068,99.75,7.71,173.333333333333,1336.3999999999974,,,,,,,,
1975-12,,,,,,,,,,15.2068,99.75,7.71,173.333333333333,1336.3999999999974,,,,,,,,
1976-01,,,,,,,,,,15.6016,102.34,7.89,173.333333333333,1367.5999999999974,,,,,,,,
1976-02,,,,,,,,,,15.6016,102.34,7.89,173.333333333333,1367.5999999999974,,,,,,,,
1976-03,,,,,,,,,,15.6016,102.34,7.89,173.333333333333,1367.5999999999974,,,,,,,,
1976-04,,,,,,,,,,15.9401,104.56,8.08,173.333333333333,1400.5333333333306,,,,,,,,
1976-05,,,,,,,,,,15.9401,104.56,8.08,173.333333333333,1400.5333333333306,,,,,,,,
1976-06,,,,,,,,,,15.9401,104.56,8.08,173.333333333333,1400.5333333333306,,,,,,,,
1976-07,,,,,,,,,,16.2633,106.68,8.58,173.333333333333,1487.199999999997,,,,,,,,
1976-08,,,,,,,,,,16.2633,106.68,8.58,173.333333333333,1487.199999999997,,,,,,,,
1976-09,,,,,,,,,,16.2633,106.68,8.58,173.333333333333,1487.199999999997,,,,,,,,
1976-10,,,,,,,,,,16.7984,110.19,8.76,173.333333333333,1518.3999999999971,,,,,,,,
1976-11,,,,,,,,,,16.7984,110.19,8.76,173.333333333333,1518.3999999999971,,,,,,,,
1976-12,,,,,,,,,,16.7984,110.19,8.94,173.333333333333,1549.599999999997,,,,,,,,
1977-01,,,,,,,,,,17.1597,112.56,8.94,173.333333333333,1549.599999999997,,,,,,,,
1977-02,,,,,,,,,,17.1597,112.56,8.94,173.333333333333,1549.599999999997,,,,,,,,
1977-03,,,,,,,,,,17.1597,112.56,8.94,173.333333333333,1549.599999999997,,,,,,,,
1977-04,,,,,,,,,,17.338,113.73,9.14,173.333333333333,1584.2666666666637,,,,,,,,
1977-05,,,,,,,,,,17.338,113.73,9.14,173.333333333333,1584.2666666666637,,,,,,,,
1977-06,,,,,,,,,,17.7649,116.53,9.34,173.333333333333,1618.9333333333302,,,,,,,,
1977-07,,,,,,,,,,17.7649,116.53,9.58,173.333333333333,1660.5333333333301,,,,,,,,
1977-08,,,,,,,,,,17.7649,116.53,9.58,173.333333333333,1660.5333333333301,,,,,,,,
1977-09,,,,,,,,,,18.21,119.45,9.58,173.333333333333,1660.5333333333301,,,,,,,,
1977-10,,,,,,,,,,18.21,119.45,9.79,173.333333333333,1696.93333333333,,,,,,,,
1977-11,,,,,,,,,,18.21,119.45,9.79,173.333333333333,1696.93333333333,,,,,,,,
1977-12,,,,,,,,,,18.6369,122.25,10.06,173.333333333333,1743.7333333333302,,,,,,,,
1978-01,,,,,,,,,,18.6369,122.25,10.06,173.333333333333,1743.7333333333302,,,,,,,,
